t,theta,theta_prime,Re_zeta,Im_zeta
588.0041381,1040.038593,2.269428399,0.8272424171,-0.1432149534
588.2526277,1040.602548,2.269639654,-0.6211226527,0.5619005174
588.5011174,1041.166556,2.269850819,-0.7922454976,2.846990131
588.7496070,1041.730617,2.270061896,1.470806889,4.881474603
588.9980967,1042.294730,2.270272883,5.148175578,4.461211081
589.2465864,1042.858896,2.270483781,7.637190823,1.153194932
589.4950760,1043.423114,2.270694590,6.994855827,-3.076450429
589.7435657,1043.987384,2.270905311,3.687633768,-5.481777418
589.9920554,1044.551707,2.271115943,0.1358850471,-4.877822707
590.2405450,1045.116082,2.271326486,-1.464983330,-2.463336408
590.4890347,1045.680509,2.271536940,-0.8953688752,-0.4546417677
590.7375243,1046.244989,2.271747306,0.3501771369,-0.03323831155
590.9860140,1046.809521,2.271957583,0.8067089315,-0.6250145657
591.2345037,1047.374105,2.272167772,0.3497500813,-0.9670052623
591.4829933,1047.938741,2.272377873,-0.1255251382,-0.5677525519
591.7314830,1048.503429,2.272587885,0.008981899513,0.009038098474
591.9799727,1049.068170,2.272797810,0.4393925905,0.1000003893
592.2284623,1049.632963,2.273007646,0.4988587517,-0.1770355776
592.4769520,1050.197808,2.273217394,0.1275198939,-0.1626441236
592.7254417,1050.762705,2.273427054,-0.03935045776,0.3920435499
592.9739313,1051.327654,2.273636626,0.4634590399,0.9239965514
593.2224210,1051.892655,2.273846111,1.238750064,0.7440320456
593.4709106,1052.457709,2.274055507,1.427212167,-0.03450203727
593.7194003,1053.022814,2.274264817,0.7653616538,-0.5116489771
593.9678900,1053.587971,2.274474038,0.01128661756,-0.02552271686
594.2163796,1054.153181,2.274683172,0.1500594290,1.000701043
594.4648693,1054.718442,2.274892219,1.245204198,1.436728239
594.7133590,1055.283755,2.275101178,2.280812381,0.6840445306
594.9618486,1055.849120,2.275310050,2.232060038,-0.6273356554
595.2103383,1056.414537,2.275518834,1.171738821,-1.305666834
595.4588280,1056.980006,2.275727532,0.1480922969,-0.8843354002
595.7073176,1057.545527,2.275936142,-0.02287567316,-0.05416666629
595.9558073,1058.111099,2.276144666,0.3604543899,0.2495883095
596.2042969,1058.676723,2.276353102,0.3702200827,0.01481704414
596.4527866,1059.242399,2.276561452,-0.2717703396,0.1576599947
596.7012763,1059.808127,2.276769715,-0.6779642337,1.304178889
596.9497659,1060.373907,2.276977891,0.2407042535,2.779434756
597.1982556,1060.939738,2.277185981,2.363806609,3.095164225
597.4467453,1061.505621,2.277393984,4.171490797,1.535468746
597.6952349,1062.071556,2.277601900,4.151452543,-0.8989181944
597.9437246,1062.637542,2.277809730,2.359858531,-2.330903265
598.1922143,1063.203580,2.278017474,0.4200635797,-1.830850706
598.4407039,1063.769670,2.278225131,-0.1028037280,-0.2901082585
598.6891936,1064.335811,2.278432703,0.7679298315,0.6010533352
598.9376832,1064.902004,2.278640188,1.618891124,0.1590070697
599.1861729,1065.468248,2.278847587,1.318331018,-0.6669140733
599.4346626,1066.034544,2.279054900,0.2964100093,-0.4988183138
599.6831522,1066.600891,2.279262127,0.02435843815,0.8067150987
599.9316419,1067.167290,2.279469268,1.291187774,1.901226813
600.1801316,1067.733740,2.279676324,3.204348500,1.384191350
600.4286212,1068.300242,2.279883293,4.027965064,-0.6448241202
600.6771109,1068.866795,2.280090178,2.948092279,-2.613414198
600.9256005,1069.433400,2.280296976,0.8682222414,-3.031900494
601.1740902,1070.000056,2.280503689,-0.5603528405,-1.893263863
601.4225799,1070.566763,2.280710317,-0.5588790372,-0.4865594609
601.6710695,1071.133522,2.280916859,0.2249816390,0.03390445851
601.9195592,1071.700332,2.281123316,0.6645190707,-0.2945561640
602.1680489,1072.267193,2.281329688,0.3992657312,-0.6005941572
602.4165385,1072.834105,2.281535975,0.006729829527,-0.3400863790
602.6650282,1073.401069,2.281742176,0.09239659803,0.1516615871
602.9135179,1073.968084,2.281948293,0.5157321909,0.2533409622
603.1620075,1074.535150,2.282154324,0.6639977371,-0.07364664780
603.4104972,1075.102267,2.282360271,0.3234726423,-0.2602875799
603.6589868,1075.669436,2.282566133,-0.02288656708,0.06768868768
603.9074765,1076.236656,2.282771910,0.1346512411,0.5474541474
604.1559662,1076.803926,2.282977603,0.5789175474,0.5528325101
604.4044558,1077.371248,2.283183211,0.5737130867,0.1133330067
604.6529455,1077.938621,2.283388735,-0.1259212236,0.04917964252
604.9014352,1078.506045,2.283594174,-0.7263534419,0.9940577056
605.1499248,1079.073520,2.283799528,-0.1535719479,2.413062006
605.3984145,1079.641046,2.284004799,1.608423739,2.916620133
605.6469042,1080.208623,2.284209985,3.190024293,1.739610412
605.8953938,1080.776251,2.284415087,3.118724209,-0.2135871813
606.1438835,1081.343931,2.284620105,1.460003568,-1.078116255
606.3923731,1081.911660,2.284825039,-0.02640923059,0.06869785403
606.6408628,1082.479441,2.285029889,0.4279834095,2.102967495
606.8893525,1083.047273,2.285234655,2.742196997,2.835885595
607.1378421,1083.615156,2.285439337,4.933718814,1.177649394
607.3863318,1084.183089,2.285643935,5.007512295,-1.735497236
607.6348215,1084.751073,2.285848450,2.871257710,-3.630211813
607.8833111,1085.319109,2.286052881,0.3317717711,-3.268698422
608.1318008,1085.887194,2.286257229,-0.7449693144,-1.477782139
608.3802905,1086.455331,2.286461493,-0.1428573612,-0.08480528175
608.6287801,1087.023519,2.286665673,0.8273022410,-0.02686401496
608.8772698,1087.591757,2.286869771,0.9441904415,-0.6469241867
609.1257594,1088.160046,2.287073785,0.3183641748,-0.7492206587
609.3742491,1088.728385,2.287277715,-0.008926495303,-0.05310629639
609.6227388,1089.296775,2.287481563,0.5431690764,0.6009713479
609.8712284,1089.865216,2.287685328,1.400537322,0.3837447937
610.1197181,1090.433708,2.287889009,1.576764725,-0.4895768568
610.3682078,1091.002250,2.288092608,0.8744828105,-1.035702983
610.6166974,1091.570842,2.288296124,0.09171591390,-0.6875897175
610.8651871,1092.139486,2.288499557,0.03245163933,0.06964620088
611.1136767,1092.708179,2.288702907,0.5568458333,0.3538363662
611.3621664,1093.276924,2.288906175,0.8220967005,-0.002203304205
611.6106561,1093.845718,2.289109360,0.3985408191,-0.2562822024
611.8591457,1094.414564,2.289312462,-0.1254539680,0.2732026254
612.1076354,1094.983459,2.289515482,0.1750991201,1.256899428
612.3561251,1095.552405,2.289718420,1.382322370,1.616829939
612.6046147,1096.121402,2.289921275,2.487255004,0.7542555749
612.8531044,1096.690449,2.290124048,2.433755393,-0.6856635843
613.1015941,1097.259546,2.290326739,1.283848131,-1.443038906
613.3500837,1097.828694,2.290529347,0.1561088498,-0.9801835458
613.5985734,1098.397892,2.290731874,-0.001757532801,-0.004029841099
613.8470630,1098.967140,2.290934319,0.6058726240,0.4059185464
614.0955527,1099.536439,2.291136681,0.9969725881,0.02092928029
614.3440424,1100.105788,2.291338962,0.6449821757,-0.3939872713
614.5925320,1100.675187,2.291541161,0.06628228190,-0.1361570778
614.8410217,1101.244636,2.291743278,0.06035559099,0.5161238303
615.0895114,1101.814136,2.291945314,0.5715165048,0.6982615102
615.3380010,1102.383686,2.292147268,0.6629328952,0.2162623559
615.5864907,1102.953286,2.292349140,-0.2288912757,0.05948642820
615.8349804,1103.522936,2.292550931,-1.239409333,1.338760505
616.0834700,1104.092636,2.292752641,-0.6666988332,3.723345374
616.3319597,1104.662387,2.292954269,2.176327549,5.256053557
616.5804493,1105.232187,2.293155816,5.823686625,4.056662758
616.8289390,1105.802038,2.293357282,7.657957966,0.2955624809
617.0774287,1106.371938,2.293558666,6.244194353,-3.669696149
617.3259183,1106.941889,2.293759970,2.683083837,-5.288282193
617.5744080,1107.511890,2.293961192,-0.4047067379,-4.014201051
617.8228977,1108.081940,2.294162334,-1.237257291,-1.559993434
618.0713873,1108.652041,2.294363394,-0.2256986998,-0.07734924331
618.3198770,1109.222191,2.294564374,0.8726546917,-0.2135390372
618.5683667,1109.792392,2.294765273,0.8898859412,-0.9351319976
618.8168563,1110.362642,2.294966092,0.1940764273,-1.007174588
619.0653460,1110.932943,2.295166829,-0.1339993788,-0.3355498773
619.3138356,1111.503293,2.295367487,0.2970590973,0.2123004326
619.5623253,1112.073693,2.295568063,0.8475737922,0.04250459604
619.8108150,1112.644143,2.295768560,0.7895454462,-0.4524235384
620.0593046,1113.214642,2.295968976,0.2507236909,-0.4816500181
620.3077943,1113.785192,2.296169311,0.008829809161,0.09719670949
620.5562840,1114.355791,2.296369567,0.4678411412,0.6013212754
620.8047736,1114.926440,2.296569742,1.132120055,0.3991382801
621.0532633,1115.497139,2.296769837,1.223583513,-0.2887491946
621.3017529,1116.067887,2.296969852,0.6450037238,-0.6674446864
621.5502426,1116.638685,2.297169787,0.07175324410,-0.3585655668
621.7987323,1117.209533,2.297369642,0.06325174869,0.1614735140
622.0472219,1117.780430,2.297569418,0.3389552173,0.2453528877
622.2957116,1118.351377,2.297769113,0.1842730521,0.01025748770
622.5442013,1118.922374,2.297968729,-0.4807167125,0.2723048159
622.7926909,1119.493420,2.298168265,-0.7603316211,1.445041406
623.0411806,1120.064516,2.298367722,0.2382395120,2.739852879
623.2896703,1120.635662,2.298567099,2.164657170,2.801367213
623.5381599,1121.206857,2.298766396,3.480580799,1.237952604
623.7866496,1121.778101,2.298965614,2.980209239,-0.6962990027
624.0351392,1122.349395,2.299164753,1.185475736,-1.222610027
624.2836289,1122.920738,2.299363813,-0.02072196264,0.1029459872
624.5321186,1123.492131,2.299562793,0.7104300225,1.816775540
624.7806082,1124.063574,2.299761694,2.750992580,1.991484086
625.0290979,1124.635065,2.299960516,4.096127852,0.2259448817
625.2775876,1125.206606,2.300159259,3.414324183,-1.938788255
625.5260772,1125.778197,2.300357923,1.374734703,-2.622858471
625.7745669,1126.349837,2.300556508,-0.1337162377,-1.500658282
626.0230566,1126.921526,2.300755015,0.01326811781,0.01707604398
626.2715462,1127.493264,2.300953442,1.144902396,0.4030607973
626.5200359,1128.065052,2.301151791,1.737023754,-0.4127444188
626.7685255,1128.636889,2.301350061,1.147382356,-1.193571605
627.0170152,1129.208776,2.301548253,0.1853468952,-0.9444615723
627.2655049,1129.780711,2.301746366,-0.004105795070,-0.01033498182
627.5139945,1130.352696,2.301944400,0.6729136991,0.4810693519
627.7624842,1130.924730,2.302142356,1.232027105,0.05995511052
628.0109739,1131.496813,2.302340234,0.9003584749,-0.5196529050
628.2594635,1132.068945,2.302538034,0.1264145304,-0.2456879164
628.5079532,1132.641127,2.302735755,0.08152724565,0.8380649543
628.7564429,1133.213357,2.302933398,1.235169556,1.561603606
629.0049325,1133.785637,2.303130963,2.689720937,0.9192256715
629.2534222,1134.357966,2.303328450,3.075332741,-0.7624295610
629.5019118,1134.930344,2.303525860,1.995525797,-2.118988438
629.7504015,1135.502771,2.303723191,0.3990044742,-2.156275861
629.9988912,1136.075247,2.303920444,-0.4833739575,-1.177601822
630.2473808,1136.647771,2.304117619,-0.3714817135,-0.2589555775
630.4958705,1137.220345,2.304314717,0.02456545100,0.0008895415291
630.7443602,1137.792968,2.304511737,0.04849392829,-0.02883371206
630.9928498,1138.365640,2.304708680,-0.1284020699,0.2580614172
631.2413395,1138.938361,2.304905545,0.08821598654,0.7913006005
631.4898291,1139.511130,2.305102332,0.7509171971,0.9214217889
631.7383188,1140.083949,2.305299043,1.164246935,0.3783189712
631.9868085,1140.656816,2.305495675,0.7652644740,-0.2024981388
632.2352981,1141.229733,2.305692231,-0.02637052392,0.02892716444
632.4837878,1141.802698,2.305888709,-0.1699278012,1.012800611
632.7322775,1142.375712,2.306085110,0.7236802933,1.679810269
632.9807671,1142.948774,2.306281434,1.751795752,1.175340467
633.2292568,1143.521886,2.306477681,1.652610385,0.02948579835
633.4777465,1144.095046,2.306673850,0.3786938881,-0.2349603416
633.7262361,1144.668255,2.306869943,-0.5566679151,1.175513060
633.9747258,1145.241513,2.307065959,0.4174487557,3.168614316
634.2232154,1145.814819,2.307261899,3.091453793,3.638457923
634.4717051,1146.388174,2.307457761,5.384144153,1.625152077
634.7201948,1146.961578,2.307653547,5.289673665,-1.522554118
634.9686844,1147.535030,2.307849256,2.902707172,-3.329086825
635.2171741,1148.108531,2.308044889,0.3727871583,-2.578440984
635.4656638,1148.682081,2.308240445,-0.2033517650,-0.4434380410
635.7141534,1149.255679,2.308435924,1.231472224,0.7845345581
635.9626431,1149.829326,2.308631327,2.836943243,-0.01819812592
636.2111328,1150.403021,2.308826654,2.860079165,-1.874282901
636.4596224,1150.976765,2.309021905,1.300587184,-2.936456518
636.7081121,1151.550557,2.309217079,-0.3786647704,-2.394358045
636.9566017,1152.124398,2.309412178,-0.9305680170,-1.038392787
637.2050914,1152.698287,2.309607200,-0.4558432036,-0.1243034668
637.4535811,1153.272225,2.309802146,0.08398913444,-0.02669315305
637.7020707,1153.846211,2.309997016,0.1287747858,-0.1563169637
637.9505604,1154.420246,2.310191810,-0.003889742628,0.03365856515
638.1990501,1154.994329,2.310386528,0.1747612689,0.3535962838
638.4475397,1155.568460,2.310581171,0.5264913353,0.3139052904
638.6960294,1156.142640,2.310775738,0.4861155908,-0.01777221968
638.9445191,1156.716868,2.310970229,-0.03848884289,0.02694479769
639.1930087,1157.291144,2.311164644,-0.3313187977,0.8158678157
639.4414984,1157.865469,2.311358984,0.3321634790,1.740499858
639.6899880,1158.439842,2.311553249,1.675781464,1.752761973
639.9384777,1159.014263,2.311747437,2.523436239,0.5999724730
640.1869674,1159.588733,2.311941551,2.047628330,-0.7267265045
640.4354570,1160.163250,2.312135589,0.7569338385,-0.9849520836
640.6839467,1160.737816,2.312329552,0.004236624897,-0.05240446513
640.9324364,1161.312430,2.312523440,0.4973977879,0.9237311677
641.1809260,1161.887093,2.312717253,1.514905123,0.8319079663
641.4294157,1162.461803,2.312910990,1.767288129,-0.1283908852
641.6779054,1163.036561,2.313104653,0.9275070364,-0.7011218574
641.9263950,1163.611368,2.313298240,0.03147014427,-0.08655933376
642.1748847,1164.186223,2.313491753,0.2449434011,1.064599242
642.4233743,1164.761126,2.313685190,1.430546992,1.386458969
642.6718640,1165.336077,2.313878553,2.237871145,0.4415315831
642.9203537,1165.911076,2.314071841,1.680532812,-0.6716179401
643.1688433,1166.486122,2.314265055,0.3798967211,-0.5371768607
643.4173330,1167.061217,2.314458194,-0.03576785309,0.8836914502
643.6658227,1167.636360,2.314651258,1.222957817,2.064991502
643.9143123,1168.211551,2.314844247,3.105668054,1.542243844
644.1628020,1168.786790,2.315037163,3.762991702,-0.4320801975
644.4112916,1169.362077,2.315230004,2.524527831,-2.081927899
644.6597813,1169.937411,2.315422770,0.6230931147,-1.973313037
644.9082710,1170.512794,2.315615462,-0.1378746566,-0.4990886463
645.1567606,1171.088224,2.315808080,0.7148461137,0.6343867586
645.4052503,1171.663703,2.316000624,1.941725645,0.2941721934
645.6537400,1172.239229,2.316193094,2.068842997,-0.9367450978
645.9022296,1172.814803,2.316385489,1.002012914,-1.563096167
646.1507193,1173.390425,2.316577811,-0.005074103973,-0.9112060759
646.3992090,1173.966094,2.316770059,0.1277722714,0.1944963028
646.6476986,1174.541811,2.316962232,1.107725830,0.4865192265
646.8961883,1175.117576,2.317154332,1.714703607,-0.2801040538
647.1446779,1175.693389,2.317346359,1.257104848,-1.142642882
647.3931676,1176.269250,2.317538311,0.2976593278,-1.131678552
647.6416573,1176.845158,2.317730190,-0.1201211364,-0.3640505134
647.8901469,1177.421114,2.317921995,0.2814884789,0.2258333986
648.1386366,1177.997117,2.318113727,0.7950071204,0.07986951508
648.3871263,1178.573168,2.318305385,0.7058789045,-0.3638382241
648.6356159,1179.149267,2.318496969,0.1877810694,-0.3289006064
648.8841056,1179.725413,2.318688481,0.01509915487,0.2628914678
649.1325953,1180.301607,2.318879919,0.5144258890,0.7002894079
649.3810849,1180.877849,2.319071284,1.119865562,0.4227855834
