tau,Re_zeta,Re_zeta_st
1843.898774,3.030283620,7.013774675
1844.518905,2.068114272,5.658440595
1845.139069,0.2838774784,3.411179852
1845.759266,0.1168355670,3.318733220
1846.379496,2.287404011,6.337073306
1846.999760,4.703974164,10.17271108
1847.620058,4.768508001,11.43608580
1848.240389,2.361776023,8.868756079
1848.860753,-0.08849351367,4.441588601
1849.481150,-0.4537485749,1.248446600
1850.101581,0.8436978948,0.6444246504
1850.722045,1.738027429,1.773863568
1851.342542,1.150901448,3.267222794
1851.963073,0.008204883856,4.514339369
1852.583637,-0.3128306429,5.541141162
1853.204234,0.2275543611,6.441029785
1853.824864,0.5923402910,7.091834339
1854.445528,0.2951948271,7.282585082
1855.066225,-0.002221665155,6.970009440
1855.686955,0.3701931054,6.133997694
1856.307719,1.011276532,4.621297469
1856.928515,1.024857384,2.773153154
1857.549345,0.3731028609,1.833943689
1858.170209,-0.01309794710,2.748892216
1858.791105,0.4297647079,4.725974405
1859.412034,1.052254483,5.774481997
1860.032997,0.9168166304,4.657299694
1860.653993,0.1936644305,2.129280760
1861.275022,-0.05852771021,0.3267175872
1861.896084,0.4696229075,0.6166370380
1862.517179,0.6832661253,2.085360075
1863.138308,-0.3522556190,2.964928457
1863.759470,-1.593152501,3.258610489
1864.380664,-0.7090064067,4.588102350
1865.001892,3.047660701,7.606806961
1865.623153,7.265920578,10.77595132
1866.244447,8.420023577,11.64628385
1866.865774,5.502245052,9.087286352
1867.487134,1.081154843,4.750063463
1868.108528,-1.446340367,1.793675370
1868.729954,-1.184787639,1.466056887
1869.351413,0.05384581561,2.257832529
1869.972906,0.4254675567,2.859946311
1870.594431,0.06054250192,3.640218314
1871.215990,0.1853572680,4.984837145
1871.837581,1.034312997,6.893588816
1872.459206,1.524368083,9.677509678
1873.080863,0.9434818034,12.29598304
1873.702554,0.09779482092,11.83206531
1874.324277,0.2441422562,7.682577960
1874.946034,1.311180451,3.699976828
1875.567823,1.927944579,3.284497285
1876.189645,1.269499674,5.237439906
1876.811501,0.2018579527,6.641200105
1877.433389,0.1478503658,6.695590380
1878.055310,1.197523698,6.054319210
1878.677264,2.000245199,5.085016744
1879.299251,1.544754861,3.945702674
1879.921271,0.4089706411,2.876059030
1880.543324,-0.1353318400,2.186416811
1881.165409,0.1754124910,2.324515478
1881.787528,0.4419906445,3.260974948
1882.409679,0.09045505459,4.149077404
1883.031864,-0.2197255115,4.644553101
1883.654081,0.3893862196,5.633464876
1884.276331,1.550067902,7.467412096
1884.898613,1.943002430,8.629246251
1885.520929,1.081504198,7.405191458
1886.143277,0.08256647990,4.304233010
1886.765659,0.1910327997,2.102236596
1887.388073,1.001835211,3.309948623
1888.010519,0.9654200294,7.326689546
1888.632999,-0.2808595226,10.54384550
1889.255511,-0.9307216598,10.13873307
1889.878056,0.9399615732,7.256065538
1890.500634,4.637463812,5.431588913
1891.123245,7.039041745,6.431098071
1891.745888,5.860770687,8.626005875
1892.368564,2.228541617,9.187767379
1892.991273,-0.5511865001,7.248517160
1893.614015,-0.5671969494,4.728521856
1894.236789,0.9781395340,4.023805608
1894.859596,1.680396842,5.333151902
1895.482435,0.8358368288,6.896164182
1896.105308,-0.1659595468,7.336874230
1896.728213,-0.003896570326,6.770704582
1897.351150,0.9124988151,5.960736598
1897.974120,1.256065354,5.387737613
1898.597123,0.6285756081,5.152423756
1899.220159,-0.1086002313,5.219906956
1899.843227,-0.2020421528,5.462744982
1900.466328,0.04754966256,5.418157359
1901.089461,0.006722658706,4.439317365
1901.712627,-0.1900828952,2.693357597
1902.335826,0.08952525621,1.619210234
1902.959057,0.7752618207,2.471513526
1903.582320,0.9335057316,4.575991293
1904.205617,0.1341773256,5.873004778
1904.828946,-0.5838510179,5.243624367
1905.452307,0.1903209928,3.778507641
1906.075701,2.272607886,3.484658943
1906.699127,3.739551482,4.812277902
1907.322586,3.101487560,5.954665273
1907.946078,1.138792304,5.146406299
1908.569602,-0.02981480809,3.240219162
1909.193158,0.4616088616,3.022988589
1909.816747,1.311977324,5.966815901
1910.440369,0.9958464523,10.42411387
1911.064023,-0.04656840973,13.21546030
1911.687709,0.04829540662,12.62141937
1912.311428,1.948369051,9.651627099
1912.935179,3.933390201,6.569105889
1913.558963,3.846440617,4.686258628
1914.182779,1.771924627,4.011094314
1914.806628,-0.008244080618,4.429873686
1915.430509,0.2430646289,6.047292580
1916.054422,1.741285407,8.262329908
1916.678368,2.372452658,9.513088255
1917.302346,1.367268679,8.565854473
1917.926356,0.02308299566,5.896735301
1918.550399,-0.2185373575,3.426911643
1919.174475,0.4067666219,2.653742755
1919.798582,0.6246709904,3.202828545
1920.422722,0.1116142972,3.606758517
1921.046895,-0.02952595964,3.279948751
1921.671099,1.060557750,3.019499246
1922.295336,2.572136538,3.609544055
1922.919605,2.889161647,4.717517630
1923.543907,1.622049314,5.439398652
1924.168241,0.09504175169,5.474176979
1924.792607,-0.3191395966,5.330809336
1925.417005,0.2345563842,5.382580051
1926.041436,0.6051762199,5.200149947
1926.665899,0.3096513992,4.340953171
1927.290394,0.0002973557360,3.485780659
1927.914922,0.2522248071,3.881098856
1928.539481,0.6188530445,5.522417781
1929.164073,0.3869788011,6.701935299
1929.788698,-0.1716625215,5.856113916
1930.413354,-0.09458090759,3.570757476
1931.038042,0.6939384301,2.266546714
1931.662763,0.9319874559,3.694858222
1932.287516,-0.2389093226,7.013854906
1932.912301,-1.534869401,9.777624566
1933.537118,-0.5262611031,10.62916415
1934.161968,3.316406956,10.31691851
1934.786849,7.279360326,10.07327936
1935.411763,7.883434190,9.880600334
1936.036709,4.622865792,8.851749668
1936.661687,0.5827487061,6.906052807
1937.286697,-0.8738818489,5.344860506
1937.911739,0.4934694645,5.411479354
1938.536814,2.120968350,6.601719150
1939.161920,1.908780996,7.061541406
1939.787059,0.3499535564,5.724129868
1940.412229,-0.6939658915,3.446281058
1941.037432,-0.4871569384,1.849981116
1941.662667,0.06477107567,1.591855822
1942.287933,0.08571084454,2.086538048
1942.913232,-0.05128780866,2.561391119
1943.538563,0.4361223972,2.880398379
1944.163926,1.320070441,3.232672361
1944.789321,1.559034686,3.462814831
1945.414748,0.8209866402,3.295240973
1946.040206,0.05884952509,3.098349072
1946.665697,0.2295420709,3.664411797
1947.291220,0.9604455617,5.014434282
1947.916775,1.099002539,6.075535835
1948.542362,0.4001740197,6.015993070
1949.167981,-0.07033108010,5.581272495
1949.793631,0.5399589985,6.498075613
1950.419314,1.556240188,9.312505322
1951.045029,1.617656021,12.21464624
1951.670775,0.6019589225,12.65149690
1952.296554,-0.07872054983,10.12058569
1952.922364,0.6360612514,6.721513654
1953.548207,1.917734004,4.739115035
1954.174081,2.068627331,4.291251555
1954.799987,0.8457153390,3.811181206
1955.425925,-0.07353621151,2.491414510
1956.051895,0.7463403475,1.535732265
1956.677896,2.519512595,2.645917318
1957.303930,3.140514929,5.639393813
1957.929995,1.867487284,8.278816219
1958.556092,0.2606879320,8.596524349
1959.182221,0.1216571079,6.824817199
1959.808382,1.175017475,4.789835051
1960.434575,1.591038308,3.907744564
1961.060800,0.6341363491,4.181726365
1961.687056,-0.1693091234,4.863621615
1962.313344,0.9860813702,5.481754798
1962.939664,3.603228052,5.951098326
1963.566015,5.142654043,6.075400894
1964.192399,3.916589704,5.620212826
1964.818814,1.023229867,4.933839408
1965.445261,-1.005510892,4.841097055
1966.071740,-1.016866192,5.591887856
1966.698250,-0.07249766615,6.362980793
1967.324792,0.3398643094,6.220867712
1967.951366,0.09079626942,5.359741599
1968.577972,0.02493804296,4.898829821
1969.204609,0.4104500646,5.334224498
1969.831278,0.6009208154,5.677849992
1970.457978,0.2222247073,4.731629923
1971.084711,-0.09376116476,3.046756930
1971.711475,0.3744333063,2.729104321
1972.338270,1.245244981,4.877410266
1972.965097,1.440161918,7.800927190
1973.591956,0.7078376124,8.512698083
1974.218847,0.02881669792,6.035009098
1974.845769,0.1958503036,2.726552460
1975.472723,0.5945167262,1.935873466
1976.099708,0.1111299924,4.492994720
1976.726725,-0.9508601704,7.972710708
1977.353774,-0.8012290061,9.400373106
1977.980854,1.524372138,8.130205126
1978.607966,4.402925473,5.904426688
1979.235109,5.078365167,4.691651781
1979.862284,2.914719393,5.001802041
1980.489491,0.3992166745,6.076563636
1981.116729,0.3876090833,7.016601957
1981.743998,2.791079907,7.331213530
1982.371299,4.726171338,6.785980823
1982.998632,3.913217381,5.475719661
1983.625996,1.167874257,4.172127891
1984.253392,-0.8621670944,3.931144538
1984.880819,-0.8425617439,4.905125655
1985.508278,0.1447046478,5.879633211
1986.135768,0.4944796964,5.479843553
1986.763289,0.1197778860,3.812920500
1987.390842,0.06747369195,2.509775960
1988.018427,0.6834514878,2.922637256
1988.646043,1.105842563,4.592463897
1989.273690,0.6769528704,5.952107097
1989.901369,0.03999880125,6.368862903
1990.529079,0.2376602284,6.774722426
1991.156821,1.126137381,8.049518045
1991.784594,1.480577034,9.429325015
1992.412399,0.7481530882,9.196618712
1993.040235,-0.03493685532,6.871945793
1993.668102,0.4280399028,4.086630289
1994.296001,1.865303338,2.875449085
1994.923931,2.652225321,3.420751693
1995.551892,1.864270288,4.080205156
1996.179885,0.4322487394,3.591216942
1996.807909,-0.1217525485,2.543224293
1997.435965,0.3964573094,2.353176559
1998.064051,0.8526658080,3.331381068
1998.692169,0.5287205899,4.422532364
1999.320319,0.03292758533,4.811447468
1999.948500,0.1262529181,5.103642098
2000.576712,0.3478240116,6.400595675
2001.204955,-0.3041234446,8.493048864
2001.833230,-1.449664464,9.704405560
2002.461536,-1.129222315,8.748711397
2003.089873,1.811961341,6.298649001
2003.718241,5.659478144,4.395621010
2004.346641,7.123218723,4.513555656
2004.975072,4.893168516,6.427444394
2005.603534,1.222876934,8.744490792
2006.232027,-0.5244570966,10.05542713
2006.860552,0.4993849990,9.506499794
2007.489108,2.112289224,6.941380059
2008.117695,2.059056865,3.255456459
2008.746313,0.6044157480,0.4661732972
2009.374963,-0.2767444013,0.5069976683
2010.003643,0.3407884647,3.362105985
2010.632355,1.322024330,6.674483184
2011.261098,1.250898608,7.778061850
2011.889872,0.3337732810,6.254601083
2012.518678,-0.08761429529,4.140679490
2013.147514,0.5123083130,3.447777227
2013.776382,1.210908947,3.947787525
2014.405280,1.037235127,3.924341085
2015.034210,0.2736693215,2.803475289
2015.663171,-0.1183810193,2.160621348
2016.292163,0.07519788056,3.739999239
2016.921186,0.1857293438,6.979744065
2017.550240,-0.1094310175,9.237101024
2018.179326,-0.2043329043,8.614230672
2018.808442,0.3888972698,6.032399037
2019.437590,0.9926765191,4.105676791
2020.066768,0.5579300932,4.315081599
2020.695978,-0.5887430569,5.828659099
2021.325218,-0.6817870656,6.930286714
2021.954490,1.296870756,6.941262443
2022.583792,3.915297498,6.468328931
2023.213126,4.613693745,6.195636969
2023.842491,2.731585516,6.075315423
2024.471887,0.4340625102,5.806044304
2025.101313,0.1866128059,5.486910614
2025.730771,1.848028880,5.329959036
2026.360260,3.023450365,5.125848958
2026.989779,2.167371333,4.557451150
2027.619330,0.4348881007,3.893241080
2028.248911,0.007128879774,3.885376589
2028.878524,1.229930859,4.834536072
2029.508167,2.311172889,5.997566633
2030.137842,1.795488761,6.335643628
2030.767547,0.4044351224,5.889718890
2031.397283,-0.1163198254,5.745336647
2032.027050,0.6115570139,6.323760987
2032.656849,1.259065515,6.603554388
2033.286677,0.8159977857,5.665110755
2033.916537,0.04714421908,4.211042813
2034.546428,0.3563343672,3.882215006
